name,rookie_yr,birth_state
Mike Bell,1991,NY
Mike Benjamin,1991,OH
Joe Bitker,1991,CA
Brian Bohanon,1991,TX
Ricky Bones,1991,Puerto Rico
Mike Bordick,1991,MI
Denis Boucher,1991,Canada
Ryan Bowen,1991,CA
Kevin Brown,1991,GA
Eric Bullock,1991,CA
George Canale,1991,TN
Mike Capel,1991,TX
Nick Capra,1991,CO
Frank Castillo,1991,TX
Andujar Cedeno,1991,Dominican Republic
Wes Chamberlain,1991,IL
Scott Chiamparino,1991,CA
Steve Chitren,1991,Japan
Rheal Cormier,1991,Canada
Milt Cuyler,1991,GA
Steve Decker,1991,IL
Rich DeLucia,1991,PA
Kirk Dressendorfer,1991,TX
Bruce Egloff,1991,CO
Paul Faries,1991,CA
Jeff Fassero,1991,IL
Darrin Fletcher,1991,IL
Dan Gakeler,1991,NJ
Ramon Garcia,1991,Cuba
Mike Gardiner,1991,Canada
Bernard Gilkey,1991,MO
Leo Gomez,1991,CA
Luis Gonzalez,1991,FL
Joe Grahe,1991,FL
Craig Grebeck,1991,PA
Kip Gross,1991,NE
Juan Guzman,1991,Dominican Republic
Chris Hammond,1991,GA
Chris Haney,1991,MD
Chris Hoiles,1991,OH
Dave Hollins,1991,NY
Darren Holmes,1991,NC
David Howard,1991,DC
Thomas Howard,1991,OH
Mike Huff,1991,HI
Brian Hunter,1991,CA
Jeff Johnson,1991,FL
Scott Kamieniecki,1991,MI
Pat Kelly,1991,PA
Darryl Kile,1991,CA
Chuck Knoblauch,1991,TX
Ray Lankford,1991,CA
Mark Lee,1991,CA
Mark Leiter,1991,IL
Scott Leius,1991,NY
Mark Leonard,1991,CA
Darren Lewis,1991,CA
Mark Lewis,1991,OH
Scott Lewis,1991,OR
Luis Lopez,1991,NY
Torey Lovullo,1991,CA
Bob MacDonald,1991,
Mike Magnante,1991,CA
Jeff Manto,1991,PA
Chito Martinez,1991,Belize
Tino Martinez,1991,CO
Terry Mathews,1991,LA
Brent Mayne,1991,CA
Paul McClellan,1991,CA
Chuck McElroy,1991,TX
Jose Melendez,1991,Puerto Rico
Orlando Merced,1991,Puerto Rico
Matt Merullo,1991,MA
Hensley Meulens,1991,Curacao
Alan Mills,1991,FL
Mickey Morandini,1991,PA
Kevin Morton,1991,CT
Pedro Munoz,1991,Puerto Rico
Mike Mussina,1991,PA
Tim Naehring,1991,OH
Charles Nagy,1991,CT
Warren Newson,1991,GA
Jose Offerman,1991,Dominican Republic
Omar Olivares,1991,Puerto Rico
Javier Ortiz,1991,MA
John Orton,1991,CA
Al Osuna,1991,CA
Dave Otto,1991,IL
Dean Palmer,1991,FL
Johnny Paredes,1991,Venezuela
Geronimo Pena,1991,Dominican Republic
Phil Plantier,1991,NH
Jim Poole,1991,NC
Alonzo Powell,1991,CA
John Ramos,1991,FL
Kevin Reimer,1991,GA
Gil Reyes,1991,Dominican Republic
Tuffy Rhodes,1991,
Ivan Rodriguez,1991,Puerto Rico
Rich Rodriguez,1991,CA
Rosario Rodriguez,1991,Venezuela
Dave Rohde,1991,CA
Mel Rojas,1991,Dominican Republic
Wayne Rosenthal,1991,NY
Bob Scanlan,1991,CA
Jeff Schaefer,1991,NY
Pete Schourek,1991,TX
Jeff Schulz,1991,IN
David Segui,1991,KS
Jose Segura,1991,Dominican Republic
Jeff Shaw,1991,OH
Tim Sherrill,1991,AR
Craig Shipley,1991,Australia
Terry Shumpert,1991,KY
Mike Simms,1991,CA
Doug Simons,1991,CA
Heathcliff Slocumb,1991,NY
Joe Slusarski,1991,IN
Greg Smith,1991,MD
Luis Sojo,1991,Venezuela
Ed Sprague,1991,MA
Mike Stanton,1991,MO
Glenn Sutko,1991,GA
Wade Taylor,1991,AL
Anthony Telford,1991,CA
Mike Timlin,1991,TX
Ron Tingley,1991,ME
Kelvin Torve,1991,SD
Mo Vaughn,1991,CT
Hector Villanueva,1991,Puerto Rico
Jose Vizcaino,1991,Dominican Republic
Don Wakamatsu,1991,OR
Turner Ward,1991,FL
Mark Whiten,1991,FL
Dean Wilkins,1991,IL
Rick Wilkins,1991,FL
Bernie Williams,1991,CA
Craig Wilson,1991,MD
Mike York,1991,IL
Kyle Abbott,1992,MA
Troy Afenir,1992,CA
Moises Alou,1992,GA
Ruben Amaro,1992,Mexico
Andy Ashby,1992,MO
Pedro Astacio,1992,Dominican Republic
Jim Austin,1992,United Kingdom
Willie Banks,1992,NJ
Tom Barrett,1992,CA
Kim Batiste,1992,LA
Derek Bell,1992,FL
Freddie Benavides,1992,TX
Sean Berry,1992,CA
Cliff Brantley,1992,NY
Rod Brewer,1992,FL
Scott Brosius,1992,OR
Keith Brown,1992,GA
Jim Bullinger,1992,LA
Dave Burba,1992,OH
Kevin Campbell,1992,AR
Braulio Castillo,1992,Dominican Republic
Archi Cianfrocco,1992,NY
Mark Clark,1992,IL
Royce Clayton,1992,CA
Greg Colbrunn,1992,CA
Scott Cooper,1992,MO
Chad Curtis,1992,IN
Mark Dewey,1992,MI
Gary Disarcina,1992,MA
John Doherty,1992,MA
Chris Donnels,1992,CA
Damion Easley,1992,NY
Cal Eldred,1992,IA
Monty Fariss,1992,OK
Dave Fleming,1992,NY
Steve Foster,1992,TX
Eric Fox,1992,CA
Jeff Frye,1992,CA
Juan Guerrero,1992,Dominican Republic
Dave Haas,1992,MO
Dave Hansen,1992,CA
Butch Henry,1992,TX
Doug Henry,1992,CA
Pat Hentgen,1992,MI
Gil Heredia,1992,AZ
Carlos Hernandez,1992,Venezuela
Jeremy Hernandez,1992,Puerto Rico
Roberto Hernandez,1992,Puerto Rico
Bryan Hickerson,1992,MN
Milt Hill,1992,GA
Eric Hillman,1992,IN
Jessie Hollins,1992,TX
Dann Howitt,1992,MI
Todd Hundley,1992,VA
Daryl Irvine,1992,VA
John Jaha,1992,OR
Reggie Jefferson,1992,FL
Calvin Jones,1992,CA
Chris Jones,1992,NC
Brian Jordan,1992,MD
Eric Karros,1992,NJ
Jeff Kent,1992,CA
John Kiely,1992,MA
Kurt Knudsen,1992,IL
Kevin Koslofski,1992,IL
Tom Lampkin,1992,OH
Danny Leon,1992,Venezuela
Pat Listach,1992,LA
Scott Livingstone,1992,TX
Kenny Lofton,1992,IN
Pat Mahomes,1992,TX
Rob Mallicoat,1992,OR
Rob Maurer,1992,IN
Derrick May,1992,NY
Rodney McCray,1992,MI
Jeff McKnight,1992,AR
Rusty Meacham,1992,FL
Sam Militello,1992,FL
Mike Munoz,1992,CA
Denny Neagle,1992,MD
Jeff Nelson,1992,MD
Dave Nilsson,1992,Australia
Donovan Osborne,1992,CA
Roger Pavlik,1992,TX
Jim Pena,1992,CA
Mike Perez,1992,Puerto Rico
Tony Perezchica,1992,Cuba
Hipolito Pichardo,1992,Dominican Republic
Jeff Reboulet,1992,OH
Darren Reed,1992,CA
Todd Revenig,1992,MN
Arthur Rhodes,1992,TX
Ben Rivera,1992,Dominican Republic
Henry Rodriguez,1992,Cuba
Bobby Rose,1992,CA
Rico Rossy,1992,Puerto Rico
Rey Sanchez,1992,Puerto Rico
Reggie Sanders,1992,AL
Gary Scott,1992,NY
Frank Seminara,1992,NY
Scott Servais,1992,WI
Steve Shifflett,1992,MO
Andy Stankiewicz,1992,CA
Ray Stephens,1992,TX
Jeff Tackett,1992,CA
Ed Taubensee,1992,TX
Jim Thome,1992,IL
Shane Turner,1992,CA
John Valentin,1992,NY
Julio Valera,1992,Puerto Rico
Jim Vatcher,1992,CA
Joe Vitko,1992,NJ
Tim Wakefield,1992,FL
Dan Walters,1992,ME
Kevin Ward,1992,PA
Lenny Webster,1992,LA
John Wehner,1992,PA
Kevin Wickander,1992,IA
Bob Wickman,1992,WI
Brian Williams,1992,SC
Mark Wohlers,1992,MA
Kerry Woodson,1992,FL
Rick Wrona,1992,OK
Anthony Young,1992,TX
Eric Young,1992,NJ
Bob Zupcic,1992,PA
Rich Amaral,1993,CA
Alex Arias,1993,NY
Rene Arocha,1993,Cuba
Billy Ashley,1993,MI
Brad Ausmus,1993,CT
Bobby Ayala,1993,CA
Bob Ayrault,1993,CA
Kevin Baez,1993,NY
Jason Bere,1993,MA
Tim Bogar,1993,IN
Frank Bolick,1993,PA
Bret Boone,1993,CA
Kent Bottenfield,1993,OR
Jeff Branson,1993,MS
Doug Brocail,1993,PA
Terry Bross,1993,TX
Jarvis Brown,1993,OK
Jacob Brumfield,1993,LA
Greg Brummett,1993,KS
Jeromy Burnitz,1993,CA
Mike Butcher,1993,IA
Willie Canate,1993,Venezuela
Ozzie Canseco,1993,Cuba
Paul Carey,1993,MA
Chuck Carr,1993,PA
Larry Casian,1993,CA
Vinny Castilla,1993,IL
Phil Clark,1993,GA
Craig Colbert,1993,IA
Jeff Conine,1993,WA
Steve Cooke,1993,HI
Wil Cordero,1993,Puerto Rico
Tim Costo,1993,IL
Orestes Destrade,1993,Cuba
Jerry Dipoto,1993,NJ
Brian Dorsett,1993,IN
Mike Draper,1993,MD
Lou Frazier,1993,MO
Scott Fredrickson,1993,NH
Carlos Garcia,1993,Venezuela
Jeff Gardner,1993,CA
Brent Gates,1993,MI
Jerry Goff,1993,CA
Tom Goodwin,1993,CA
Mauro Gozzo,1993,CT
Willie Greene,1993,GA
Buddy Groom,1993,TX
Eddie Guardado,1993,CA
Ricky Gutierrez,1993,FL
Chip Hale,1993,CA
Donald Harris,1993,TX
Bill Haselman,1993,NJ
Hilly Hathaway,1993,FL
Scott Hemond,1993,MA
Cesar Hernandez,1993,Dominican Republic
Phil Hiatt,1993,FL
Kevin Higgins,1993,CA
Trevor Hoffman,1993,CA
Brad Holman,1993,CO
Vince Horsman,1993,Canada
David Hulse,1993,TX
Mike Humphreys,1993,TX
Joel Johnston,1993,IL
Bobby Jones,1993,CA
Terry Jorgensen,1993,WI
Jeff Kaiser,1993,MI
Wayne Kirby,1993,VA
Tom Kramer,1993,OH
Tim Laker,1993,CA
Ced Landrum,1993,AL
Mike Lansing,1993,WY
Phil Leftwich,1993,VA
Curt Leskanic,1993,PA
Richie Lewis,1993,IN
Doug Linton,1993,CA
Graeme Lloyd,1993,Australia
Larry Luebbers,1993,OH
Carlos Maldonado,1993,Puerto Rico
Al Martin,1993,NJ
Pedro Martinez,1993,OK
Tim Mauser,1993,TX
Matt Maysey,1993,Canada
Dave McCarty,1993,TX
Greg McMichael,1993,TN
Jim McNamara,1993,NH
Pat Meares,1993,KS
Roberto Mejia,1993,Cuba
Luis Mercedes,1993,Dominican Republic
Paul Miller,1993,WI
Joe Millette,1993,Germany
Blas Minor,1993,CA
Gino Minutelli,1993,DE
Angel Miranda,1993,Puerto Rico
Dennis Moeller,1993,CA
Mike Mohler,1993,OH
Jeff Mutis,1993,PA
Troy Neel,1993,TX
Robb Nen,1993,CA
David Nied,1993,TX
Jerry Nielsen,1993,CA
Rafael Novoa,1993,NY
Erik Pappas,1993,IL
Craig Paquette,1993,CA
Rick Parker,1993,MO
Dan Peltier,1993,NY
Eduardo Perez,1993,OH
Mike Piazza,1993,PA
Todd Pratt,1993,MA
Tim Pugh,1993,CA
Paul Quantrill,1993,Canada
Pat Rapp,1993,LA
Steve Reed,1993,CA
Rick Renteria,1993,CA
Armando Reynoso,1993,CA
Jeff Richardson,1993,NE
Kevin Roberson,1993,IL
Kevin Rogers,1993,GA
John Roper,1993,NC
Kirk Rueter,1993,IL
Ken Ryan,1993,RI
Tim Salmon,1993,CA
Scott Sanders,1993,MI
Mo Sanford,1993,GA
Steve Scarsone,1993,CA
Jeff Schwarz,1993,FL
Tim Scott,1993,CA
Aaron Sele,1993,MN
Scott Service,1993,OH
Danny Sheaffer,1993,FL
Tim Spehr,1993,MO
Russ Springer,1993,LA
Kevin Stocker,1993,WA
William Suero,1993,Dominican Republic
Paul Swingle,1993,CA
Kerry Taylor,1993,MN
Dave Telgheder,1993,NY
Ryan Thompson,1993,MD
Ricky Trlicek,1993,TX
Mike Trombley,1993,MA
George Tsamis,1993,CA
Brian Turang,1993,CA
Matt Turner,1993,KY
Tom Urbani,1993,CA
Guillermo Velasquez,1993,Mexico
Jack Voigt,1993,FL
Paul Wagner,1993,WI
Allen Watson,1993,NY
David Weathers,1993,TN
Bill Wertz,1993,OH
Mickey Weston,1993,MI
Matt Whiteside,1993,FL
Darrell Whitmore,1993,CA
Mike Williams,1993,OK
Ted Wood,1993,OH
Tim Worrell,1993,CA
Cliff Young,1993,TX
Kevin Young,1993,MI
Kurt Abbott,1994,OH
Brian Anderson,1994,MD
Danny Bautista,1994,Dominican Republic
Esteban Beltre,1994,Dominican Republic
Sean Bergman,1994,IL
Rafael Bournigal,1994,Dominican Republic
Billy Brewer,1994,TX
Brad Brink,1994,CA
John Briscoe,1994,IL
Rico Brogna,1994,MA
Jeff Bronkey,1994,Afghanistan
Hector Carrasco,1994,Dominican Republic
Matias Carrillo,1994,Mexico
Domingo Cedeno,1994,Dominican Republic
Jim Converse,1994,CA
Rod Correia,1994,RI
John Cummings,1994,CA
Carlos Delgado,1994,Puerto Rico
John Dettmer,1994,IL
Alex Diaz,1994,NY
Brian Drahman,1994,KY
Steve Dreyer,1994,IA
Jim Edmonds,1994,CA
Tony Eusebio,1994,Dominican Republic
Bryan Eversgerd,1994,IL
Hector Fajardo,1994,Mexico
Gar Finnvold,1994,FL
John Flaherty,1994,NY
Cliff Floyd,1994,IL
Tim Fortugno,1994,MA
Kevin Foster,1994,IL
Greg Gohr,1994,CA
Chris Gomez,1994,Mexico
Pat Gomez,1994,CA
Rusty Greer,1994,AL
Bob Hamelin,1994,NJ
Joey Hamilton,1994,NY
Jeffrey Hammonds,1994,NJ
Mike Hampton,1994,FL
Rick Helling,1994,ND
Jose Hernandez,1994,Puerto Rico
Sterling Hitchcock,1994,NC
John Hope,1994,FL
Chris Howard,1994,CA
James Hurst,1994,FL
Mike Ignasiak,1994,MI
Jason Jacome,1994,OK
Miguel Jimenez,1994,NY
Todd Jones,1994,PA
Jeff Juden,1994,MA
Steve Karsay,1994,NY
Ryan Klesko,1994,CA
Randy Knorr,1994,CA
Jon Lieber,1994,IA
Tony Longmire,1994,CA
Albie Lopez,1994,FL
Javy Lopez,1994,Puerto Rico
Luis Lopez,1994,NY
Mike Maksudian,1994,IL
Josias Manzanillo,1994,Dominican Republic
Ravelo Manzanillo,1994,Dominican Republic
Tom Marsh,1994,OH
Norberto Martin,1994,Dominican Republic
Pedro Martinez,1994,OK
Francisco Matos,1994,Dominican Republic
Tony Menendez,1994,Cuba
Brett Merriman,1994,IL
Matt Mieske,1994,MI
Nate Minchey,1994,TX
Keith Mitchell,1994,CA
Raul Mondesi,1994,Dominican Republic
Marcus Moore,1994,CA
James Mouton,1994,CO
Bobby Munoz,1994,Puerto Rico
Rob Natal,1994,CA
Darren Oliver,1994,CA
Mike Oquist,1994,CO
Lance Painter,1994,United Kingdom
Derek Parks,1994,CA
John Patterson,1994,FL
Will Pennyfeather,1994,NJ
Carlos Pulido,1994,Venezuela
Manny Ramirez,1994,Puerto Rico
Mike Remlinger,1994,NY
Carlos Reyes,1994,FL
Shane Reynolds,1994,LA
Bill Risley,1994,IL
Carlos Rodriguez,1994,Mexico
Rich Rowland,1994,CA
Stan Royer,1994,IL
Johnny Ruffin,1994,AL
Roger Salkeld,1994,CA
Rudy Seanez,1994,CA
Dan Smith,1994,SC
Jerry Spradlin,1994,CA
Kelly Stinnett,1994,OK
Tony Tarasco,1994,NY
Lee Tinsley,1994,KY
Salomon Torres,1994,Dominican Republic
Steve Trachsel,1994,CA
Chris Turner,1994,KY
Jose Valentin,1994,NY
William VanLandingham,1994,TN
Randy Veres,1994,CA
Fernando Vina,1994,CA
Ed Vosberg,1994,AZ
Matt Walbeck,1994,CA
Bruce Walton,1994,CA
Eric Wedge,1994,IN
Rick White,1994,OH
Rondell White,1994,CA
Gerald Williams,1994,MI
Woody Williams,1994,VA
Dan Wilson,1994,IL
Eddie Zambrano,1994,Venezuela
Juan Acevedo,1995,Mexico
Mark Acre,1995,CA
Manny Alexander,1995,LA
Edgardo Alfonzo,1995,Venezuela
Garret Anderson,1995,CA
Scott Anderson,1995,OR
Shane Andrews,1995,TX
Rich Aude,1995,CA
Joe Ausanio,1995,NY
Roger Bailey,1995,FL
Shawn Barton,1995,CA
Jason Bates,1995,CA
Rich Becker,1995,IL
David Bell,1995,OH
Armando Benitez,1995,Dominican Republic
Ben Blomdahl,1995,CA
Rod Bolton,1995,TN
Toby Borland,1995,KS
Ricky Bottalico,1995,CT
Darren Bragg,1995,CT
Jamie Brewington,1995,NC
Bernardo Brito,1995,Dominican Republic
Damon Buford,1995,MD
Scott Bullett,1995,WV
Edgar Caceres,1995,Venezuela
Ramon Caraballo,1995,Dominican Republic
Andy Carter,1995,PA
Jason Christiansen,1995,NE
Mike Christopher,1995,CA
Jeff Cirillo,1995,CA
Brad Clontz,1995,VA
Marty Cordova,1995,NV
Reid Cornelius,1995,AL
Brad Cornett,1995,TX
Tripp Cromer,1995,SC
Midre Cummings,1995,U. S. Virgin Islands
Omar Daal,1995,Venezuela
Johnny Damon,1995,KS
Tim Davis,1995,FL
Glenn Dishman,1995,MD
Jim Dougherty,1995,NY
Ray Durham,1995,NC
Donnie Elliott,1995,TX
Angelo Encarnacion,1995,Dominican Republic
John Ericks,1995,IL
Vaughn Eshelman,1995,PA
Carl Everett,1995,FL
Jorge Fabregas,1995,FL
Kevin Flora,1995,CA
Bryce Florie,1995,SC
Chad Fonville,1995,NC
Jason Giambi,1995,CA
Benji Gil,1995,Mexico
Brian Givens,1995,CA
Alex Gonzalez,1995,FL
Curtis Goodwin,1995,CA
Shawn Green,1995,IL
Tyler Green,1995,OH
Jeff Grotewold,1995,TX
Mark Grudzielanek,1995,WI
Eric Gunderson,1995,OR
Shawn Hare,1995,MO
Eric Helfand,1995,PA
Bobby Higginson,1995,TN
Chris Hook,1995,CA
Chris Howard,1995,CA
John Hudek,1995,FL
Brian Hunter,1995,CA
Edwin Hurtado,1995,Venezuela
Butch Huskey,1995,OK
Garey Ingram,1995,GA
Jason Isringhausen,1995,IL
Mike James,1995,FL
Kevin Jarvis,1995,KY
Doug Johns,1995,TN
Brian Johnson,1995,CA
Charles Johnson,1995,PA
Mark Johnson,1995,MA
Chipper Jones,1995,NC
Scott Karl,1995,CA
Mike Kelly,1995,MO
Brian Keyser,1995,CA
Mark Kiefer,1995,CA
Kevin King,1995,CA
Scott Klingenbeck,1995,OH
Joe Kmak,1995,CA
Rick Krivda,1995,PA
Jose Lima,1995,Dominican Republic
Felipe Lira,1995,Venezuela
Esteban Loaiza,1995,Mexico
Keith Lockhart,1995,CA
John Mabry,1995,DE
Sandy Martinez,1995,Dominican Republic
Dan Masteller,1995,OH
Mike Matheny,1995,OH
Brian Maxcy,1995,MS
Jeff McCurry,1995,Japan
Ray McDavid,1995,CA
Paul Menhart,1995,MO
Dan Miceli,1995,NJ
Orlando Miller,1995,Panama
Mike Mimbs,1995,GA
Dave Mlicki,1995,OH
Jose Mota,1995,Dominican Republic
Lyle Mouton,1995,LA
Matt Murray,1995,MA
Phil Nevin,1995,CA
Marc Newfield,1995,CA
Melvin Nieves,1995,Puerto Rico
Hideo Nomo,1995,Japan
Jon Nunnally,1995,NC
Chad Ogea,1995,LA
Jose Oliva,1995,Dominican Republic
Luis Ortiz,1995,Dominican Republic
Jayhawk Owens,1995,SC
Jose Parra,1995,Dominican Republic
Steve Parris,1995,IL
Steve Pegues,1995,MS
Brad Pennington,1995,IN
Troy Percival,1995,CA
Carlos Perez,1995,Dominican Republic
Yorkis Perez,1995,Dominican Republic
Herbert Perry,1995,FL
Roberto Petagine,1995,Venezuela
Mark Petkovsek,1995,TX
Andy Pettitte,1995,LA
Steve Phoenix,1995,AZ
Ross Powell,1995,MI
Ariel Prieto,1995,Cuba
Bill Pulsipher,1995,GA
Brad Radke,1995,WI
Bryan Rekar,1995,IL
Ron Rightnowar,1995,OH
Mariano Rivera,1995,Panama
Sid Roberson,1995,FL
Rich Robertson,1995,CA
Alex Rodriguez,1995,NY
Frankie Rodriguez,1995,Cuba
Steve Rodriguez,1995,NV
Joe Rosselli,1995,CA
Rich Scheid,1995,NY
Erik Schullstrom,1995,CA
Dave Silvestri,1995,MO
Steve Sparks,1995,OK
Scott Stahoviak,1995,IL
Dave Stevens,1995,CA
Jeff Tabaka,1995,OH
Jim Tatum,1995,CA
Jesus Tavarez,1995,Dominican Republic
Julian Tavarez,1995,Dominican Republic
Mark Thompson,1995,KY
Ozzie Timmons,1995,FL
Andy Tomberlin,1995,NC
Dilson Torres,1995,Venezuela
Eddie Tucker,1995,MS
Michael Tucker,1995,VA
Ismael Valdez,1995,Mexico
Quilvio Veras,1995,Dominican Republic
Dave Veres,1995,AL
Bob Wells,1995,WA
Turk Wendell,1995,MA
Terry Adams,1996,AL
Willie Adams,1996,PA
Jermaine Allensworth,1996,IN
Garvin Alston,1996,NY
Tavo Alvarez,1996,Mexico
Luis Andujar,1996,Dominican Republic
George Arias,1996,AZ
Rich Aurilia,1996,NY
Cory Bailey,1996,IL
James Baldwin,1996,NC
Kimera Bartee,1996,NE
Tony Batista,1996,Dominican Republic
Allen Battle,1996,NC
Marvin Benard,1996,Nicaragua
Alan Benes,1996,IN
Erik Bennett,1996,CA
Andres Berumen,1996,Mexico
Jaime Bluma,1996,SC
Doug Bochtler,1996,FL
Brian Boehringer,1996,MO
Pedro Borbon,1996,Dominican Republic
Steve Bourgeois,1996,LA
Marshall Boze,1996,AZ
Mark Brandenburg,1996,TX
Jorge Brito,1996,Dominican Republic
Scott Brow,1996,MT
Terry Burrows,1996,LA
Mike Busch,1996,IA
Paul Byrd,1996,KY
Rafael Carmona,1996,Puerto Rico
Giovanni Carrara,1996,Venezuela
Pedro Castellano,1996,Venezuela
Luis Castillo,1996,Dominican Republic
Juan Castro,1996,Mexico
Roger Cedeno,1996,Venezuela
Bobby Chouinard,1996,Philippines
Tony Clark,1996,NY
Ron Coomer,1996,IL
Rocky Coppinger,1996,TX
Francisco Cordova,1996,Mexico
Tim Crabtree,1996,MI
Doug Creek,1996,VA
Fausto Cruz,1996,Dominican Republic
Russ Davis,1996,AL
Scott Davison,1996,CA
Alex Delgado,1996,Venezuela
Cesar Devarez,1996,Dominican Republic
Darren Dreifort,1996,KS
Mike Durant,1996,OH
Jermaine Dye,1996,CA
Joey Eischen,1996,CA
Alan Embree,1996,OR
Darin Erstad,1996,ND
Shawn Estes,1996,CA
Rikkert Faneyte,1996,Netherlands
Sal Fasano,1996,IL
Osvaldo Fernandez,1996,Cuba
Huck Flener,1996,TX
Andy Fox,1996,CA
Rich Garces,1996,Venezuela
Steve Gibralter,1996,TX
Mike Grace,1996,MI
Darren Hall,1996,OH
Lee Hancock,1996,CA
Todd Haney,1996,TX
Greg Hansell,1996,CA
Dean Hartgraves,1996,CA
LaTroy Hawkins,1996,IN
Jimmy Haynes,1996,GA
Jose Herrera,1996,Venezuela
Denny Hocking,1996,CA
Todd Hollandsworth,1996,OH
Mark Holzemer,1996,CO
Dwayne Hosey,1996,PA
Tyler Houston,1996,NV
Matt Howard,1996,MA
Trent Hubbard,1996,IL
Joe Hudson,1996,TX
Rick Huisman,1996,IL
Rich Hunter,1996,CA
Mark Hutton,1996,Australia
Tim Hyers,1996,GA
Marty Janzen,1996,FL
Derek Jeter,1996,NJ
Kevin Jordan,1996,CA
Matt Karchner,1996,PA
Greg Keagle,1996,NY
Jason Kendall,1996,CA
Brent Knackert,1996,CA
Matt Lawton,1996,MS
Jesse Levis,1996,PA
Mike Lieberthal,1996,CA
Kevin Lomon,1996,AR
Mark Loretta,1996,CA
Wendell Magee,1996,MS
Barry Manuel,1996,LA
Oreste Marrero,1996,Puerto Rico
Quinton McCracken,1996,NC
Tim McIntosh,1996,MN
Miguel Mejia,1996,Dominican Republic
Ramiro Mendoza,1996,Panama
Jose Mercedes,1996,LA
Mike Milchin,1996,TN
Kurt Miller,1996,AZ
Mike Mordecai,1996,AL
Bill Mueller,1996,MI
Glenn Murray,1996,SC
Mike Myers,1996,IL
Rodney Myers,1996,IL
Dan Naulty,1996,CA
Les Norman,1996,MI
Sherman Obando,1996,Panama
Alex Ochoa,1996,FL
Rey Ordonez,1996,Cuba
Keith Osik,1996,NY
Antonio Osuna,1996,Mexico
Ricky Otero,1996,Puerto Rico
Eric Owens,1996,VA
Jose Paniagua,1996,Dominican Republic
Dave Pavlas,1996,Germany
Eddie Perez,1996,OH
Robert Perez,1996,Venezuela
Tomas Perez,1996,Cuba
Robert Person,1996,MA
Chris Peters,1996,KY
Greg Pirkl,1996,CA
Dale Polley,1996,KY
Mike Potts,1996,AL
Jay Powell,1996,IL
Curtis Pride,1996,DC
Tom Quinlan,1996,MN
Joe Randa,1996,WI
Edgar Renteria,1996,Colombia
Tony Rodriguez,1996,Puerto Rico
Jose Rosado,1996,NJ
Matt Ruebel,1996,OH
Gene Schall,1996,PA
Jason Schmidt,1996,ID
Jeff Schmidt,1996,MN
Keith Shepherd,1996,IN
Paul Shuey,1996,OH
Bill Simas,1996,CA
Duane Singleton,1996,NY
Mike Sirotka,1996,TX
Mark Small,1996,OR
Mark Smith,1996,MO
Chris Snopek,1996,KY
Dennis Springer,1996,CA
Matt Stairs,1996,Canada
Todd Steverson,1996,CA
Mark Sweeney,1996,MA
Mike Sweeney,1996,CA
Billy Taylor,1996,DC
Amaury Telemaco,1996,Dominican Republic
Justin Thompson,1996,IL
Ugueth Urbina,1996,Venezuela
Marc Valdes,1996,OH
Ron Villone,1996,NJ
Joe Vitiello,1996,MA
Terrell Wade,1996,SC
Billy Wagner,1996,IA
Matt Wagner,1996,OH
Donne Wall,1996,MO
Jeff Ware,1996,VA
John Wasdin,1996,VA
Don Wengert,1996,IA
Marc Wilkins,1996,OH
George Williams,1996,MI
Nigel Wilson,1996,Canada
Paul Wilson,1996,IL
Steve Wojciechowski,1996,IL
Bob Wolcott,1996,CA
Jamey Wright,1996,OK
Ernie Young,1996,NJ
Gregg Zaun,1996,CA
Bobby Abreu,1997,Venezuela
Joel Adamson,1997,IL
Jose Alberro,1997,Puerto Rico
Manny Aybar,1997,Dominican Republic
Tony Barron,1997,OR
Rich Batchelor,1997,SC
Matt Beech,1997,CA
Mark Bellhorn,1997,MA
Rigo Beltran,1997,Mexico
Yamil Benitez,1997,Puerto Rico
Mike Bertotti,1997,NJ
Ron Blazier,1997,PA
Joe Borowski,1997,NJ
Brent Brede,1997,IL
Tilson Brito,1997,Dominican Republic
Adrian Brown,1997,MS
Brant Brown,1997,CA
Jim Bruske,1997,IL
John Burke,1997,TN
Rob Butler,1997,Canada
Mike Cameron,1997,GA
Chris Carpenter,1997,NH
Raul Casanova,1997,Puerto Rico
Carlos Castillo,1997,Dominican Republic
Ken Cloude,1997,MD
Bartolo Colon,1997,Dominican Republic
Craig Counsell,1997,IN
Joe Crawford,1997,FL
Deivi Cruz,1997,Dominican Republic
Jose Cruz,1997,Puerto Rico
Will Cunnane,1997,NY
Jeff Darwin,1997,TX
Mike DeJean,1997,LA
Jason Dickson,1997,Canada
Mike Difelice,1997,PA
Todd Dunn,1997,OK
Robert Eenhoorn,1997,Netherlands
Scott Eyre,1997,CA
Keith Foulke,1997,SD
Matt Franco,1997,CA
John Frascatore,1997,NY
Nomar Garciaparra,1997,CA
Brian Giles,1997,KS
Doug Glanville,1997,NJ
Geremi Gonzalez,1997,Venezuela
Tony Graffanino,1997,NY
Jeff Granger,1997,CA
Danny Graves,1997,Viet Nam
Todd Greene,1997,NC
Vladimir Guerrero,1997,Dominican Republic
Wilton Guerrero,1997,Dominican Republic
Jose Guillen,1997,Dominican Republic
Joe Hall,1997,OK
Pep Harris,1997,SC
Reggie Harris,1997,VA
Shigetoshi Hasegawa,1997,Japan
Scott Hatteberg,1997,OR
Felix Heredia,1997,Dominican Republic
